pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
1463874,udp,192.168.100.150,7226,192.168.100.3,80,60131,1.876757,100,0.0,4,3.532479,100,0.0,0.575998,4.911807,1,DoS,UDP
3106921,udp,192.168.100.148,44697,192.168.100.3,80,216143,1.283154,46,1.386705,4,3.201337,100,0.0,0.728854,4.116131,1,DDoS,UDP
2681781,udp,192.168.100.148,20460,192.168.100.3,80,53164,0.575068,100,2.739785,4,3.462175,100,0.0,0.5353020000000001,4.1468940000000005,1,DDoS,UDP
2765296,udp,192.168.100.148,44573,192.168.100.3,80,136679,0.812474,15,2.75733,4,3.862194,100,0.0,0.6272220000000001,4.687805,1,DDoS,UDP
2905631,udp,192.168.100.149,9978,192.168.100.3,80,14853,0.950273,76,2.039172,4,3.38306,100,0.0,0.493039,4.05615,1,DDoS,UDP
3577128,udp,192.168.100.148,56344,8.8.8.8,53,21458,0.0,14,0.0073569999999999,2,0.0073569999999999,19,0.0,0.0,0.0073569999999999,0,Normal,Normal
3124560,udp,192.168.100.150,61556,192.168.100.3,80,233782,1.902007,61,0.0,4,2.689843,100,0.0,0.494662,4.036697,1,DDoS,UDP
1629347,udp,192.168.100.149,17752,192.168.100.5,80,225605,1.706354,79,0.0,4,2.808705,79,0.0,0.279045,4.611731,1,DoS,UDP
3136361,udp,192.168.100.149,65407,192.168.100.3,80,245583,1.911092,100,0.0,4,2.702691,100,0.0,0.493241,4.054329,1,DDoS,UDP
1079759,udp,192.168.100.147,3816,192.168.100.7,80,200325,0.022754,100,2.546434,4,2.58279,100,0.0,0.386557,2.610796,1,DoS,UDP
3577074,udp,192.168.100.150,59124,8.8.8.8,53,5436,0.000324,14,0.1438549999999999,2,0.144179,14,1533.74231,250000.0,0.144503,0,Normal,Normal
1066986,udp,192.168.100.150,21161,192.168.100.3,80,187552,0.031866,100,4.422255000000001,4,4.474597,100,0.0,0.446499,4.506048000000001,1,DoS,UDP
516585,tcp,192.168.100.150,21042,192.168.100.3,80,252958,0.0,100,0.180604,1,0.180604,100,0.0,5.536976,0.180604,1,DoS,TCP
3577360,udp,192.168.100.3,20844,192.31.80.30,53,3816,0.0,74,0.280742,2,0.280742,2,0.0,0.0,0.280742,0,Normal,Normal
3186301,udp,192.168.100.147,55555,192.168.100.3,80,33373,0.824657,100,2.976141,4,3.983648000000001,100,0.0,1.003059,4.996112,1,DDoS,UDP
988156,udp,192.168.100.149,21776,192.168.100.5,80,108722,1.780747,100,0.0,4,3.084016,100,0.0,0.23071,4.143996,1,DoS,UDP
3576943,udp,fe80::250:56ff:febe:26db,5353,ff02::fb,5353,9298,0.0,1,0.0,4,0.0,4,0.0,0.0,0.0,0,Normal,Normal
3577359,udp,192.168.100.3,59485,205.251.194.154,53,3815,0.0,74,0.277896,2,0.277896,1,0.0,0.0,0.277896,0,Normal,Normal
285470,tcp,192.168.100.148,49131,192.168.100.6,80,21840,0.010535,100,0.0,1,0.008405,100,0.053388,0.1656089999999999,0.024556,1,DoS,TCP
1497745,udp,192.168.100.147,45706,192.168.100.7,80,94002,1.572166,100,0.0,4,2.723061,100,0.0,0.246463,3.637111,1,DoS,UDP
2637458,udp,192.168.100.147,10781,192.168.100.3,80,8841,0.465038,100,3.99484,4,4.339471,100,0.0,0.838249,4.996876,1,DDoS,UDP
3577137,udp,192.168.100.150,34222,8.8.8.8,53,23543,0.0,18,0.0067209999999999,2,0.0067209999999999,19,0.0,0.0,0.0067209999999999,0,Normal,Normal
3576906,udp,fe80::250:56ff:febe:254,8612,ff02::1,8612,3084,0.0,2,0.010024,4,0.010024,2,0.0,99.760574,0.010024,0,Normal,Normal
3577198,udp,192.168.100.147,45224,224.0.0.251,5353,4271,0.0,18,0.0,4,0.0,21,0.0,0.0,0.0,0,Normal,Normal
3577344,udp,192.168.100.3,13863,205.251.192.170,53,3779,0.0,74,0.302959,2,0.302959,2,0.0,0.0,0.302959,0,Normal,Normal
3577045,udp,192.168.100.3,39455,192.33.4.12,53,4024,0.0,23,0.1759869999999999,2,0.1759869999999999,2,0.0,0.0,0.1759869999999999,0,Normal,Normal
3577161,udp,192.168.100.147,36708,129.250.35.250,123,33492,0.0,18,0.0073209999999999,2,0.0073209999999999,1,0.0,0.0,0.0073209999999999,0,Normal,Normal
3577076,udp,192.168.100.3,6150,216.239.36.10,53,5439,0.0,23,0.142401,2,0.142401,1,0.0,0.0,0.142401,0,Normal,Normal
3577270,tcp,192.168.100.5,0,192.168.100.3,0,4,0.291873,1,0.646335,2,4.912219,4,0.0,12.279678,4.999986,0,Normal,Normal
2239074,tcp,192.168.100.150,23007,192.168.100.3,80,63533,0.035459,99,3.616865,3,3.652323,100,0.0,0.270959,3.687782,1,DDoS,TCP
3577298,udp,192.168.100.3,43648,192.54.112.30,53,3697,0.0,29,0.197034,2,0.197034,2,0.0,0.0,0.197034,0,Normal,Normal
2017476,tcp,192.168.100.150,37981,192.168.100.3,80,104082,0.1905349999999999,100,4.035053,1,4.225582,100,0.0,0.275013,4.416112,1,DDoS,TCP
3577228,arp,192.168.100.4,-1,192.168.100.1,-1,17135,0.0,3,0.000216,2,0.000216,10,0.0,0.0,0.000216,0,Normal,Normal
2475951,tcp,192.168.100.149,34817,192.168.100.3,80,38263,0.1532099999999999,60,0.0,1,0.147864,100,0.023497,0.116521,0.352462,1,DDoS,TCP
3577193,udp,192.168.100.149,38037,224.0.0.251,5353,4256,0.0,14,0.0,4,0.0,21,0.0,0.0,0.0,0,Normal,Normal
167068,tcp,192.168.100.150,28570,192.168.100.3,80,165591,0.023465,79,0.115891,1,0.139355,79,0.035654,0.1069609999999999,0.16282,1,DoS,TCP
3577015,udp,192.168.100.4,5353,224.0.0.251,5353,3687,0.0,5,0.0,4,0.0,2,0.0,0.0,0.0,0,Normal,Normal
235201,tcp,192.168.100.150,47558,192.168.100.3,80,233724,0.0,28,0.240218,1,0.240218,28,0.0,4.162885,0.240218,1,DoS,TCP
2515038,tcp,192.168.100.147,9980,192.168.100.3,80,77350,2.311552,100,0.0,3,2.311552,100,0.0,0.101695,4.623103,1,DDoS,TCP
3576984,udp,192.168.100.5,56784,192.168.100.1,53,22198,0.0,7,0.052971,2,0.052971,7,0.0,0.0,0.052971,0,Normal,Normal
3577257,udp,192.168.100.148,59637,224.0.0.251,5353,1617,0.0,20,0.0,4,0.0,8,0.0,0.0,0.0,0,Normal,Normal
3576972,udp,192.168.100.149,51193,224.0.0.251,5353,14574,0.0,9,0.0,4,0.0,24,0.0,0.0,0.0,0,Normal,Normal
3577343,udp,192.168.100.3,8005,205.251.197.206,53,3778,0.0,74,0.009961,2,0.009961,2,0.0,0.0,0.009961,0,Normal,Normal
3577215,ipv6-icmp,fe80::250:56ff:febe:254,133,ff02::2,0,8513,0.0,1,0.0,8,0.0,3,0.0,0.0,0.0,0,Normal,Normal
3577099,udp,192.168.100.150,34969,8.8.8.8,53,13778,0.0,14,0.007383,2,0.007383,14,0.0,0.0,0.007383,0,Normal,Normal
3577351,udp,192.168.100.3,11550,205.251.198.91,53,3788,0.0,74,0.353115,2,0.353115,4,0.0,0.0,0.353115,0,Normal,Normal
3577006,ipv6-icmp,fe80::250:56ff:febe:bf1a,133,ff02::2,0,1710,0.0,1,0.0,8,0.0,3,0.0,0.0,0.0,0,Normal,Normal
1189244,udp,192.168.100.147,5484,192.168.100.7,80,47655,0.592025,100,2.421028,4,3.419499,100,0.0,0.217585,3.972497,1,DoS,UDP
3576905,udp,192.168.100.150,8612,192.168.100.255,8610,3083,0.0,14,0.010045,4,0.010045,3,0.0,99.55201,0.010045,0,Normal,Normal
870958,udp,192.168.100.149,59627,192.168.100.5,80,253681,0.2264679999999999,100,4.096430000000001,4,4.3032580000000005,100,0.0,0.234287,4.618442,1,DoS,UDP
3576956,udp,192.168.100.150,50232,224.0.0.251,5353,14518,0.0,14,0.0,4,0.0,24,0.0,0.0,0.0,0,Normal,Normal
3576991,tcp,192.168.100.5,0,192.168.100.3,0,3,0.026395,7,4.889463,2,4.945239,7,0.0,10.964783,4.997683,0,Normal,Normal
3577155,udp,192.168.100.148,43043,8.8.8.8,53,31803,0.0,14,0.007515,2,0.007515,19,0.0,0.0,0.007515,0,Normal,Normal
2938866,udp,192.168.100.149,20062,192.168.100.3,80,48088,0.952441,100,2.038843,4,3.385796,100,0.0,0.4930529999999999,4.061653,1,DDoS,UDP
3577320,udp,192.168.100.3,60375,205.251.194.201,53,3728,0.0,74,0.292902,2,0.292902,2,0.0,0.0,0.292902,0,Normal,Normal
3576987,arp,192.168.100.5,-1,192.168.100.1,-1,22303,0.0,7,7.8e-05,2,7.8e-05,7,0.0,0.0,7.8e-05,0,Normal,Normal
